url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,asset,query,timestamp_utc,text_for_sentiment,finbert_label,finbert_confidence,sentiment_score
http://www.econotimes.com/Ethereum-Tests-the-Floor-Bulls-Eye-a-Recovery-as-Key-Averages-Hold-1740219,,Ethereum Tests the Floor : Bulls Eye a Recovery as Key Averages Hold,20260428T120000Z,https://f1.econotimes.com/2026/04/3uttredeew.png,econotimes.com,English,United States,ETH,ethusd,2026-04-28 12:00:00+00:00,Ethereum Tests the Floor : Bulls Eye a Recovery as Key Averages Hold,neutral,0.5359427332878113,0
http://www.econotimes.com/Institutional-Whale-Surge-ETHUSD-Trends-Higher-as-Bitmine-Amasses-497-Million-Ether-1739564,,Institutional Whale Surge : ETHUSD Trends Higher as Bitmine Amasses 4 . 97 Million Ether,20260421T104500Z,https://f1.econotimes.com/2026/04/5k055bn2zd.png,econotimes.com,English,United States,ETH,ethusd,2026-04-21 10:45:00+00:00,Institutional Whale Surge : ETHUSD Trends Higher as Bitmine Amasses 4 . 97 Million Ether,positive,0.9526090025901794,1
http://www.econotimes.com/ETHUSD-Eyes-2770-Breakout-as-Dip-Buy-Zone-Forms-Around-2300-Amid-Tensions-1739810,,ETHUSD Eyes 2770+ Breakout as Dip - Buy Zone Forms Around 2300 Amid Tensions,20260423T094500Z,https://f1.econotimes.com/2026/04/z2egzmk6vu.png,econotimes.com,English,United States,ETH,ethusd,2026-04-23 09:45:00+00:00,ETHUSD Eyes 2770+ Breakout as Dip - Buy Zone Forms Around 2300 Amid Tensions,positive,0.43014755845069885,1
https://www.benzinga.com/partner/fintech/26/04/52023540/gold-vs-crypto-in-2026-are-traders-hedging-fear-or-hunting-performance,,Gold Vs Crypto In 2026 : Are Traders Hedging Fear Or Hunting Performance ? ,20260424T103000Z,https://cdn.benzinga.com/files/images/story/2026/04/24/benzinga-900x500.jpeg?&fit=crop,benzinga.com,English,United States,ETH,ethusd,2026-04-24 10:30:00+00:00,Gold Vs Crypto In 2026 : Are Traders Hedging Fear Or Hunting Performance ? ,neutral,0.6304250955581665,0
http://www.econotimes.com/ETHUSD-Dips-to-2285-Then-Rebounds-on-150200M-ETF-Inflows-and-Altcoin-Upside-1739935,,ETHUSD Dips to 2285 Then Rebounds on $150 – $200M ETF Inflows and Altcoin Upside,20260424T103000Z,https://f1.econotimes.com/2026/04/bffeoz2pz2.png,econotimes.com,English,United States,ETH,ethusd,2026-04-24 10:30:00+00:00,ETHUSD Dips to 2285 Then Rebounds on $150 – $200M ETF Inflows and Altcoin Upside,negative,0.943026065826416,-1
https://www.newsbtc.com/analysis/eth/ethereum-price-extends-losses-2000/,https://www.newsbtc.com/analysis/eth/ethereum-price-extends-losses-2000/amp/,"Ethereum Price Extends Losses , $2 , 000 Support Faces Breakdown Risk",20260403T044500Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Extends-Losses-2000-Support-Faces-Breakdown-Risk.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-03 04:45:00+00:00,"Ethereum Price Extends Losses , $2 , 000 Support Faces Breakdown Risk",negative,0.9549124836921692,-1
https://www.newsbtc.com/analysis/eth/ethereum-price-cools-off-2080/,https://www.newsbtc.com/analysis/eth/ethereum-price-cools-off-2080/amp/,"Ethereum Price Cools Off , But Structure Stays Firmly Supported",20260407T033000Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Cools-Off-But-Structure-Stays-Firmly-Supported.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-07 03:30:00+00:00,"Ethereum Price Cools Off , But Structure Stays Firmly Supported",positive,0.8080615997314453,1
https://www.newsbtc.com/analysis/eth/ethereum-price-rejected-at-2400/,https://www.newsbtc.com/analysis/eth/ethereum-price-rejected-at-2400/amp/,"Ethereum Price Rejected at $2 , 400 , Is Another Breakout Attempt Coming ? ",20260415T034500Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Rejected-at-2400.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-15 03:45:00+00:00,"Ethereum Price Rejected at $2 , 400 , Is Another Breakout Attempt Coming ? ",neutral,0.872406005859375,0
https://www.newsbtc.com/analysis/eth/ethereum-price-rockets-2400/,https://www.newsbtc.com/analysis/eth/ethereum-price-rockets-2400/amp/,"Ethereum Price Rockets 8 %, Can Bulls Smash Through $2 , 400 ? ",20260414T041500Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Rockets-8.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-14 04:15:00+00:00,"Ethereum Price Rockets 8 %, Can Bulls Smash Through $2 , 400 ? ",neutral,0.9045144319534302,0
https://www.newsbtc.com/analysis/eth/ethereum-price-gears-up-2300/,https://www.newsbtc.com/analysis/eth/ethereum-price-gears-up-2300/amp/,"Ethereum Price Gears Up , Another Increase Could Be Imminent",20260416T080000Z,https://www.newsbtc.com/wp-content/uploads/2026/01/Ethereum-Price-Attempts-Bounce.jpg?fit=1024%2C572,newsbtc.com,English,United States,ETH,ethusd,2026-04-16 08:00:00+00:00,"Ethereum Price Gears Up , Another Increase Could Be Imminent",positive,0.5728987455368042,1
https://www.newsbtc.com/analysis/eth/ethereum-price-capped-at-2400/,https://www.newsbtc.com/analysis/eth/ethereum-price-capped-at-2400/amp/,"Ethereum Price Capped at $2 , 400 , Momentum Fails to Push Higher",20260417T063000Z,https://www.newsbtc.com/wp-content/uploads/2025/12/Ethereum-Price-Seeks-Additional-Gains.jpg?fit=1024%2C572,newsbtc.com,English,United States,ETH,ethusd,2026-04-17 06:30:00+00:00,"Ethereum Price Capped at $2 , 400 , Momentum Fails to Push Higher",negative,0.4918881952762604,-1
https://www.manilatimes.net/2026/04/29/tmt-newswire/pr-newswire/roboforex-expands-cfd-offering-with-cryptocurrency-instruments/2331651,https://www.manilatimes.net/2026/04/29/tmt-newswire/pr-newswire/roboforex-expands-cfd-offering-with-cryptocurrency-instruments/2331651/amp,RoboForex Expands CFD Offering with Cryptocurrency Instruments,20260429T141500Z,https://www.manilatimes.net/manilatimes/uploads/images/2026/04/29/1035069.jpg,manilatimes.net,English,Philippines,ETH,ethusd,2026-04-29 14:15:00+00:00,RoboForex Expands CFD Offering with Cryptocurrency Instruments,positive,0.6458735466003418,1
https://www.newsbtc.com/analysis/eth/ethereum-price-loses-2350/,https://www.newsbtc.com/analysis/eth/ethereum-price-loses-2350/amp/,"Ethereum Price Loses $2 , 350 Level , Traders Eye Rebound Signals",20260420T050000Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Loses-2350-Level.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-20 05:00:00+00:00,"Ethereum Price Loses $2 , 350 Level , Traders Eye Rebound Signals",negative,0.9039959907531738,-1
https://www.newsbtc.com/analysis/eth/ethereum-price-struggles-2365/,https://www.newsbtc.com/analysis/eth/ethereum-price-struggles-2365/amp/,"Ethereum Price Struggles To Gain Pace , Recovery Remains Fragile",20260422T050000Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Struggles-To-Gain-Pace-Recovery-Remains-Fragile.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-22 05:00:00+00:00,"Ethereum Price Struggles To Gain Pace , Recovery Remains Fragile",positive,0.5522861480712891,1
https://www.newsbtc.com/analysis/eth/ethereum-price-upside-stalls-2425/,https://www.newsbtc.com/analysis/eth/ethereum-price-upside-stalls-2425/amp/,"Ethereum Price Upside Stalls , Another Decline Could Be Brewing",20260424T040000Z,https://www.newsbtc.com/wp-content/uploads/2026/01/Ethereum-Price-Latest-Push-Raises-Question.jpg?fit=1024%2C572,newsbtc.com,English,United States,ETH,ethusd,2026-04-24 04:00:00+00:00,"Ethereum Price Upside Stalls , Another Decline Could Be Brewing",negative,0.96126788854599,-1
https://www.newsbtc.com/analysis/eth/ethereum-price-drops-below-2350/,https://www.newsbtc.com/analysis/eth/ethereum-price-drops-below-2350/amp/,"Ethereum Price Drops Below $2 , 350 , Recovery Hopes Start To Fade",20260428T034500Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Drops-Below-2350-Recovery-Hopes-Start-To-Fade.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-28 03:45:00+00:00,"Ethereum Price Drops Below $2 , 350 , Recovery Hopes Start To Fade",negative,0.6513620018959045,-1
https://www.newsbtc.com/analysis/eth/ethereum-price-rejected-2400/,https://www.newsbtc.com/analysis/eth/ethereum-price-rejected-2400/amp/,"Ethereum Price Rejected Above $2 , 400 , Upside Momentum Starts To Fade",20260423T043000Z,https://www.newsbtc.com/wp-content/uploads/2026/04/Ethereum-Price-Recovery-Picks-Up.jpg?fit=1024%2C559,newsbtc.com,English,United States,ETH,ethusd,2026-04-23 04:30:00+00:00,"Ethereum Price Rejected Above $2 , 400 , Upside Momentum Starts To Fade",positive,0.7543462514877319,1
https://www.coinspeaker.com/ethereum-etf-10-day-inflow-streak-eth-price/,https://www.coinspeaker.com/ethereum-etf-10-day-inflow-streak-eth-price/amp/,Ethereum ETFs Hit 10 - Day Inflow Streak : Demand Floors ETH Price,20260424T130000Z,https://www.coinspeaker.com/wp-content/uploads/2026/04/ethereum-etfs-hit-10-day-inflow-streak-institutional.webp,coinspeaker.com,English,United States,ETH,ethusd,2026-04-24 13:00:00+00:00,Ethereum ETFs Hit 10 - Day Inflow Streak : Demand Floors ETH Price,positive,0.9044247269630432,1
https://gisuser.com/2026/04/how-blackrocks-vision-could-reshape-the-next-crypto-bull-run/,https://gisuser.com/2026/04/how-blackrocks-vision-could-reshape-the-next-crypto-bull-run/amp/,How BlackRock Vision Could Reshape the Next Crypto Bull Run - GIS user technology news,20260415T191500Z,,gisuser.com,English,United States,ETH,ethusd,2026-04-15 19:15:00+00:00,How BlackRock Vision Could Reshape the Next Crypto Bull Run - GIS user technology news,neutral,0.8837110996246338,0
https://gisuser.com/2026/04/vitalik-buterin-warns-against-security-risks-related-to-ai-agents/,https://gisuser.com/2026/04/vitalik-buterin-warns-against-security-risks-related-to-ai-agents/amp/,Vitalik Buterin Warns Against Security Risks Related to AI Agents,20260424T204500Z,,gisuser.com,English,United States,ETH,ethusd,2026-04-24 20:45:00+00:00,Vitalik Buterin Warns Against Security Risks Related to AI Agents,neutral,0.8499128818511963,0
